Timestamp,TH1,TH2,TH3,TH4
2023-12-19 22:15:56.294,101.6,101.6,101.6,26.5
2023-12-19 22:15:56.403,101.6,101.6,101.6,26.6
2023-12-19 22:15:56.514,101.6,101.6,101.6,26.5
2023-12-19 22:15:56.626,101.6,101.6,101.6,26.5
2023-12-19 22:15:56.735,101.6,101.6,101.6,26.5
2023-12-19 22:15:56.843,101.6,101.6,101.6,26.5
2023-12-19 22:15:56.952,101.6,101.6,101.6,26.5
2023-12-19 22:15:57.062,101.6,101.6,101.6,26.5
2023-12-19 22:15:57.172,101.6,101.6,101.6,26.5
2023-12-19 22:15:57.282,101.6,101.6,101.6,26.5
2023-12-19 22:15:57.393,101.6,101.6,101.6,26.5
2023-12-19 22:15:57.503,101.6,101.6,101.6,26.5
2023-12-19 22:15:57.614,101.6,101.6,101.6,26.5
2023-12-19 22:15:57.725,101.6,101.6,101.6,26.5
2023-12-19 22:15:57.832,101.6,101.6,101.6,26.5
2023-12-19 22:15:57.943,101.6,101.6,101.6,26.5
2023-12-19 22:15:58.053,101.6,101.6,101.6,26.5
2023-12-19 22:15:58.163,101.6,101.6,101.6,26.5
2023-12-19 22:15:58.273,101.6,101.6,101.6,26.5
2023-12-19 22:15:58.383,101.6,101.6,101.6,26.5
2023-12-19 22:15:58.492,101.6,101.6,101.6,26.6
2023-12-19 22:15:58.602,101.6,101.6,101.6,26.5
2023-12-19 22:15:58.712,101.6,101.6,101.6,26.5
2023-12-19 22:15:58.823,101.6,101.6,101.6,26.5
2023-12-19 22:15:58.933,101.6,101.6,101.6,26.5
2023-12-19 22:15:59.043,101.6,101.6,101.6,26.5
2023-12-19 22:15:59.153,101.6,101.6,101.6,26.5
2023-12-19 22:15:59.268,101.6,101.6,101.6,26.6
2023-12-19 22:15:59.375,101.6,101.6,101.6,26.5
2023-12-19 22:15:59.484,101.6,101.6,101.6,26.5
2023-12-19 22:15:59.597,101.6,101.6,101.6,26.5
2023-12-19 22:15:59.706,101.6,101.6,101.6,26.6
2023-12-19 22:15:59.816,101.6,101.6,101.6,26.5
2023-12-19 22:15:59.926,101.6,101.6,101.6,26.5
2023-12-19 22:16:00.036,101.6,101.6,101.6,26.5
2023-12-19 22:16:00.146,101.6,101.6,101.6,26.5
2023-12-19 22:16:00.256,101.6,101.6,101.6,26.5
2023-12-19 22:16:00.367,101.6,101.6,101.6,26.5
2023-12-19 22:16:00.477,101.6,101.6,101.6,26.5
2023-12-19 22:16:00.585,101.6,101.6,101.6,26.5
2023-12-19 22:16:00.695,101.6,101.6,101.6,26.5
2023-12-19 22:16:00.804,101.6,101.6,101.6,26.5
2023-12-19 22:16:00.916,101.6,101.6,101.6,26.5
2023-12-19 22:16:01.025,101.6,101.6,101.6,26.5
2023-12-19 22:16:01.136,101.6,101.6,101.6,26.5
2023-12-19 22:16:01.247,101.6,101.6,101.6,26.5
2023-12-19 22:16:01.357,101.6,101.6,101.6,26.6
2023-12-19 22:16:01.466,101.6,101.6,101.6,26.5
2023-12-19 22:16:01.576,101.6,101.6,101.6,26.5
2023-12-19 22:16:01.686,101.6,101.6,101.6,26.5
2023-12-19 22:16:01.796,101.6,101.6,101.6,26.5
2023-12-19 22:16:01.909,101.6,101.6,101.6,26.5
2023-12-19 22:16:02.019,101.6,101.6,101.6,26.5
2023-12-19 22:16:02.129,101.6,101.6,101.6,26.5
2023-12-19 22:16:02.238,101.6,101.6,101.6,26.5
2023-12-19 22:16:02.351,101.6,101.6,101.6,26.5
2023-12-19 22:16:02.458,101.6,101.6,101.6,26.5
2023-12-19 22:16:02.568,101.6,101.6,101.6,26.5
2023-12-19 22:16:02.678,101.6,101.6,101.6,26.5
2023-12-19 22:16:02.786,101.6,101.6,101.6,26.5
2023-12-19 22:16:02.899,101.6,101.6,101.6,26.5
2023-12-19 22:16:03.008,101.6,101.6,101.6,26.5
2023-12-19 22:16:03.119,101.6,101.6,101.6,26.5
2023-12-19 22:16:03.227,101.6,101.6,101.6,26.5
2023-12-19 22:16:03.336,101.6,101.6,101.6,26.5
2023-12-19 22:16:03.445,101.6,101.6,101.6,26.5
2023-12-19 22:16:03.555,101.6,101.6,101.6,26.5
2023-12-19 22:16:03.665,101.6,101.6,101.6,26.5
2023-12-19 22:16:03.773,101.6,101.6,101.6,26.5
2023-12-19 22:16:03.885,101.6,101.6,101.6,26.5
2023-12-19 22:16:03.995,101.6,101.6,101.6,26.5
2023-12-19 22:16:04.102,101.6,101.6,101.6,26.5
2023-12-19 22:16:04.211,101.6,101.6,101.6,26.5
2023-12-19 22:16:04.324,101.6,101.6,101.6,26.5
2023-12-19 22:16:04.433,101.6,101.6,101.6,26.5
2023-12-19 22:16:04.543,101.6,101.6,101.6,26.5
2023-12-19 22:16:04.652,101.6,101.6,101.6,26.5
2023-12-19 22:16:04.760,101.6,101.6,101.6,26.5
2023-12-19 22:16:04.873,101.6,101.6,101.6,26.5
2023-12-19 22:16:04.982,101.6,101.6,101.6,26.5
2023-12-19 22:16:05.092,101.6,101.6,101.6,26.5
2023-12-19 22:16:05.201,101.6,101.6,101.6,26.5
2023-12-19 22:16:05.311,101.6,101.6,101.6,26.5
2023-12-19 22:16:05.422,101.6,101.6,101.6,26.5
2023-12-19 22:16:05.531,101.6,101.6,101.6,26.5
2023-12-19 22:16:05.641,101.6,101.6,101.6,26.5
2023-12-19 22:16:05.751,101.6,101.6,101.6,26.5
2023-12-19 22:16:05.861,101.6,101.6,101.6,26.5
2023-12-19 22:16:05.971,101.6,101.6,101.6,26.6
2023-12-19 22:16:06.079,101.6,101.6,101.6,26.5
2023-12-19 22:16:06.190,101.6,101.6,101.6,26.5
2023-12-19 22:16:06.302,101.6,101.6,101.6,26.5
2023-12-19 22:16:06.409,101.6,101.6,101.6,26.6
2023-12-19 22:16:06.519,101.6,101.6,101.6,26.5
2023-12-19 22:16:06.630,101.6,101.6,101.6,26.6
2023-12-19 22:16:06.739,101.6,101.6,101.6,26.5
2023-12-19 22:16:06.850,101.6,101.6,101.6,26.5
2023-12-19 22:16:06.960,101.6,101.6,101.6,26.5
2023-12-19 22:16:07.072,101.6,101.6,101.6,26.5
2023-12-19 22:16:07.178,101.6,101.6,101.6,26.5
2023-12-19 22:16:07.289,101.6,101.6,101.6,26.5
2023-12-19 22:16:07.398,101.6,101.6,101.6,26.5
2023-12-19 22:16:07.509,101.6,101.6,101.6,26.5
2023-12-19 22:16:07.616,101.6,101.6,101.6,26.5
2023-12-19 22:16:07.726,101.6,101.6,101.6,26.5
2023-12-19 22:16:07.837,101.6,101.6,101.6,26.5
2023-12-19 22:16:07.948,101.6,101.6,101.6,26.5
2023-12-19 22:16:08.057,101.6,101.6,101.6,26.5
2023-12-19 22:16:08.168,101.6,101.6,101.6,26.5
2023-12-19 22:16:08.280,101.6,101.6,101.6,26.5
2023-12-19 22:16:08.392,101.6,101.6,101.6,26.5
2023-12-19 22:16:08.502,101.6,101.6,101.6,26.6
2023-12-19 22:16:08.611,101.6,101.6,101.6,26.5
2023-12-19 22:16:08.719,101.6,101.6,101.6,26.5
2023-12-19 22:16:08.825,101.6,101.6,101.6,26.5
2023-12-19 22:16:08.937,101.6,101.6,101.6,26.5
2023-12-19 22:16:09.048,101.6,101.6,101.6,26.6
2023-12-19 22:16:09.157,101.6,101.6,101.6,26.5
2023-12-19 22:16:09.268,101.6,101.6,101.6,26.5
2023-12-19 22:16:09.380,101.6,101.6,101.6,26.5
2023-12-19 22:16:09.486,101.6,101.6,101.6,26.5
2023-12-19 22:16:09.598,101.6,101.6,101.6,26.5
2023-12-19 22:16:09.707,101.6,101.6,101.6,26.6
2023-12-19 22:16:09.813,101.6,101.6,101.6,26.5
2023-12-19 22:16:09.925,101.6,101.6,101.6,26.5
2023-12-19 22:16:10.036,101.6,101.6,101.6,26.5
2023-12-19 22:16:10.146,101.6,101.6,101.6,26.5
2023-12-19 22:16:10.256,101.6,101.6,101.6,26.5
2023-12-19 22:16:10.368,101.6,101.6,101.6,26.5
2023-12-19 22:16:10.477,101.6,101.6,101.6,26.6
2023-12-19 22:16:10.587,101.6,101.6,101.6,26.6
2023-12-19 22:16:10.696,101.6,101.6,101.6,26.5
2023-12-19 22:16:10.804,101.6,101.6,101.6,26.5
2023-12-19 22:16:10.913,101.6,101.6,101.6,26.5
2023-12-19 22:16:11.023,101.6,101.6,101.6,26.5
2023-12-19 22:16:11.133,101.6,101.6,101.6,26.5
2023-12-19 22:16:11.243,101.6,101.6,101.6,26.5
2023-12-19 22:16:11.351,101.6,101.6,101.6,26.6
2023-12-19 22:16:11.459,101.6,101.6,101.6,26.5
2023-12-19 22:16:11.568,101.6,101.6,101.6,26.6
2023-12-19 22:16:11.677,101.6,101.6,101.6,26.5
2023-12-19 22:16:11.787,101.6,101.6,101.6,26.5
2023-12-19 22:16:11.897,101.6,101.6,101.6,26.5
2023-12-19 22:16:12.007,101.6,101.6,101.6,26.5
2023-12-19 22:16:12.117,101.6,101.6,101.6,26.5
2023-12-19 22:16:12.226,101.6,101.6,101.6,26.5
2023-12-19 22:16:12.337,101.6,101.6,101.6,26.5
2023-12-19 22:16:12.445,101.6,101.6,101.6,26.5
2023-12-19 22:16:12.556,101.6,101.6,101.6,26.5
2023-12-19 22:16:12.667,101.6,101.6,101.6,26.5
2023-12-19 22:16:12.777,101.6,101.6,101.6,26.5
2023-12-19 22:16:12.888,101.6,101.6,101.6,26.5
2023-12-19 22:16:12.997,101.6,101.6,101.6,26.5
2023-12-19 22:16:13.107,101.6,101.6,101.6,26.5
2023-12-19 22:16:13.218,101.6,101.6,101.6,26.5
2023-12-19 22:16:13.324,101.6,101.6,101.6,26.5
2023-12-19 22:16:13.435,101.6,101.6,101.6,26.5
2023-12-19 22:16:13.544,101.6,101.6,101.6,26.5
2023-12-19 22:16:13.653,101.6,101.6,101.6,26.5
2023-12-19 22:16:13.764,101.6,101.6,101.6,26.5
2023-12-19 22:16:13.875,101.6,101.6,101.6,26.5
2023-12-19 22:16:13.984,101.6,101.6,101.6,26.5
2023-12-19 22:16:14.094,101.6,101.6,101.6,26.5
2023-12-19 22:16:14.205,101.6,101.6,101.6,26.5
2023-12-19 22:16:14.315,101.6,101.6,101.6,26.5
2023-12-19 22:16:14.426,101.6,101.6,101.6,26.5
2023-12-19 22:16:14.538,101.6,101.6,101.6,26.5
2023-12-19 22:16:14.648,101.6,101.6,101.6,26.5
2023-12-19 22:16:14.758,101.6,101.6,101.6,26.5
2023-12-19 22:16:14.868,101.6,101.6,101.6,26.5
2023-12-19 22:16:14.978,101.6,101.6,101.6,26.5
2023-12-19 22:16:15.089,101.6,101.6,101.6,26.5
2023-12-19 22:16:15.199,101.6,101.6,101.6,26.5
2023-12-19 22:16:15.309,101.6,101.6,101.6,26.5
2023-12-19 22:16:15.419,101.6,101.6,101.6,26.5
2023-12-19 22:16:15.531,101.6,101.6,101.6,26.5
2023-12-19 22:16:15.642,101.6,101.6,101.6,26.5
2023-12-19 22:16:15.751,101.6,101.6,101.6,26.5
2023-12-19 22:16:15.859,101.6,101.6,101.6,26.5
2023-12-19 22:16:15.971,101.6,101.6,101.6,26.5
2023-12-19 22:16:16.082,101.6,101.6,101.6,26.5
2023-12-19 22:16:16.192,101.6,101.6,101.6,26.5
2023-12-19 22:16:16.302,101.6,101.6,101.6,26.5
2023-12-19 22:16:16.412,101.6,101.6,101.6,26.5
2023-12-19 22:16:16.521,101.6,101.6,101.6,26.5
2023-12-19 22:16:16.630,101.6,101.6,101.6,26.5
2023-12-19 22:16:16.741,101.6,101.6,101.6,26.5
2023-12-19 22:16:16.851,101.6,101.6,101.6,26.5
2023-12-19 22:16:16.962,101.6,101.6,101.6,26.5
2023-12-19 22:16:17.072,101.6,101.6,101.6,26.5
2023-12-19 22:16:17.182,101.6,101.6,101.6,26.5
2023-12-19 22:16:17.291,101.6,101.6,101.6,26.5
2023-12-19 22:16:17.399,101.6,101.6,101.6,26.5
2023-12-19 22:16:17.512,101.6,101.6,101.6,26.5
2023-12-19 22:16:17.621,101.6,101.6,101.6,26.5
2023-12-19 22:16:17.731,101.6,101.6,101.6,26.5
2023-12-19 22:16:17.840,101.6,101.6,101.6,26.5
2023-12-19 22:16:17.951,101.6,101.6,101.6,26.5
2023-12-19 22:16:18.063,101.6,101.6,101.6,26.5
2023-12-19 22:16:18.172,101.6,101.6,101.6,26.5
2023-12-19 22:16:18.281,101.6,101.6,101.6,26.5
2023-12-19 22:16:18.392,101.6,101.6,101.6,26.5
2023-12-19 22:16:18.502,101.6,101.6,101.6,26.6
2023-12-19 22:16:18.613,101.6,101.6,101.6,26.5
2023-12-19 22:16:18.721,101.6,101.6,101.6,26.5
2023-12-19 22:16:18.833,101.6,101.6,101.6,26.5
2023-12-19 22:16:18.946,101.6,101.6,101.6,26.5
2023-12-19 22:16:19.054,101.6,101.6,101.6,26.5
2023-12-19 22:16:19.164,101.6,101.6,101.6,26.5
2023-12-19 22:16:19.275,101.6,101.6,101.6,26.5
2023-12-19 22:16:19.386,101.6,101.6,101.6,26.5
2023-12-19 22:16:19.496,101.6,101.6,101.6,26.5
2023-12-19 22:16:19.604,101.6,101.6,101.6,26.5
2023-12-19 22:16:19.715,101.6,101.6,101.6,26.5
2023-12-19 22:16:19.825,101.6,101.6,101.6,26.5
2023-12-19 22:16:19.937,101.6,101.6,101.6,26.5
2023-12-19 22:16:20.045,101.6,101.6,101.6,26.5
2023-12-19 22:16:20.155,101.6,101.6,101.6,26.5
2023-12-19 22:16:20.265,101.6,101.6,101.6,26.5
2023-12-19 22:16:20.374,101.6,101.6,101.6,26.5
2023-12-19 22:16:20.485,101.6,101.6,101.6,26.5
2023-12-19 22:16:20.593,101.6,101.6,101.6,26.5
2023-12-19 22:16:20.705,101.6,101.6,101.6,26.5
2023-12-19 22:16:20.814,101.6,101.6,101.6,26.5
2023-12-19 22:16:20.923,101.6,101.6,101.6,26.5
2023-12-19 22:16:21.035,101.6,101.6,101.6,26.5
2023-12-19 22:16:21.146,101.6,101.6,101.6,26.5
2023-12-19 22:16:21.259,101.6,101.6,101.6,26.5
2023-12-19 22:16:21.368,101.6,101.6,101.6,26.5
2023-12-19 22:16:21.478,101.6,101.6,101.6,26.5
2023-12-19 22:16:21.588,101.6,101.6,101.6,26.5
2023-12-19 22:16:21.697,101.6,101.6,101.6,26.5
2023-12-19 22:16:21.808,101.6,101.6,101.6,26.5
2023-12-19 22:16:21.919,101.6,101.6,101.6,26.5
2023-12-19 22:16:22.027,101.6,101.6,101.6,26.5
2023-12-19 22:16:22.138,101.6,101.6,101.6,26.5
2023-12-19 22:16:22.248,101.6,101.6,101.6,26.5
2023-12-19 22:16:22.359,101.6,101.6,101.6,26.5
2023-12-19 22:16:22.470,101.6,101.6,101.6,26.5
2023-12-19 22:16:22.580,101.6,101.6,101.6,26.5
2023-12-19 22:16:22.691,101.6,101.6,101.6,26.5
2023-12-19 22:16:22.802,101.6,101.6,101.6,26.5
2023-12-19 22:16:22.911,101.6,101.6,101.6,26.5
2023-12-19 22:16:23.020,101.6,101.6,101.6,26.5
2023-12-19 22:16:23.129,101.6,101.6,101.6,26.5
2023-12-19 22:16:23.239,101.6,101.6,101.6,26.5
2023-12-19 22:16:23.349,101.6,101.6,101.6,26.5
2023-12-19 22:16:23.459,101.6,101.6,101.6,26.5
2023-12-19 22:16:23.570,101.6,101.6,101.6,26.5
2023-12-19 22:16:23.679,101.6,101.6,101.6,26.5
2023-12-19 22:16:23.789,101.6,101.6,101.6,26.5
2023-12-19 22:16:23.898,101.6,101.6,101.6,26.5
2023-12-19 22:16:24.009,101.6,101.6,101.6,26.5
2023-12-19 22:16:24.118,101.6,101.6,101.6,26.5
2023-12-19 22:16:24.229,101.6,101.6,101.6,26.5
2023-12-19 22:16:24.338,101.6,101.6,101.6,26.5
2023-12-19 22:16:24.449,101.6,101.6,101.6,26.5
2023-12-19 22:16:24.558,101.6,101.6,101.6,26.5
2023-12-19 22:16:24.668,101.6,101.6,101.6,26.5
2023-12-19 22:16:24.784,101.6,101.6,101.6,26.5
2023-12-19 22:16:24.891,101.6,101.6,101.6,26.5
2023-12-19 22:16:25.001,101.6,101.6,101.6,26.5
2023-12-19 22:16:25.112,101.6,101.6,101.6,26.5
2023-12-19 22:16:25.223,101.6,101.6,101.6,26.5
2023-12-19 22:16:25.334,101.6,101.6,101.6,26.6
2023-12-19 22:16:25.441,101.6,101.6,101.6,26.5
2023-12-19 22:16:25.550,101.6,101.6,101.6,26.5
2023-12-19 22:16:25.661,101.6,101.6,101.6,26.5
2023-12-19 22:16:25.770,101.6,101.6,101.6,26.5
2023-12-19 22:16:25.881,101.6,101.6,101.6,26.5
2023-12-19 22:16:25.992,101.6,101.6,101.6,26.5
